Date,MealPeriod,CheckTotal,RevenueCenterName
2023-08-20 00:00:00,Dinner,35,RevenueCenter_9
2023-08-20 00:00:00,Lunch,60,RevenueCenter_6
2023-08-20 00:00:00,Lunch,135,RevenueCenter_3
2023-08-20 00:00:00,Lunch,30,RevenueCenter_3
2023-08-20 00:00:00,Lunch,0,RevenueCenter_2
2023-08-20 00:00:00,Lunch,75,RevenueCenter_5
2023-08-20 00:00:00,Dinner,130,RevenueCenter_5
2023-08-20 00:00:00,Dinner,130,RevenueCenter_5
2023-08-20 00:00:00,Dinner,260,RevenueCenter_5
2023-08-20 00:00:00,Lunch,30,RevenueCenter_2
2023-08-20 00:00:00,Dinner,80,RevenueCenter_3
2023-08-20 00:00:00,BreakFast,0,RevenueCenter_6
2023-08-20 00:00:00,Lunch,40,RevenueCenter_6
2023-08-20 00:00:00,Lunch,0,RevenueCenter_2
2023-08-20 00:00:00,Dinner,300,RevenueCenter_2
2023-08-20 00:00:00,Dinner,50,RevenueCenter_3
2023-08-20 00:00:00,Dinner,201.6,RevenueCenter_3
2023-08-20 00:00:00,Dinner,97.5,RevenueCenter_3
2023-08-20 00:00:00,Dinner,0,RevenueCenter_1
2023-08-20 00:00:00,Dinner,0,RevenueCenter_3
2023-08-20 00:00:00,Dinner,40,RevenueCenter_5
2023-08-20 00:00:00,Dinner,21,RevenueCenter_2
2023-08-20 00:00:00,Dinner,0,RevenueCenter_5
2023-08-20 00:00:00,Dinner,40,RevenueCenter_5
2023-08-20 00:00:00,Dinner,28,RevenueCenter_1
2023-08-20 00:00:00,Lunch,0,RevenueCenter_3
2023-08-20 00:00:00,Dinner,10,RevenueCenter_6
2023-08-20 00:00:00,Lunch,0,RevenueCenter_2
2023-08-20 00:00:00,Dinner,70,RevenueCenter_9
2023-08-20 00:00:00,Dinner,72,RevenueCenter_2
2023-08-20 00:00:00,Dinner,35,RevenueCenter_2
2023-08-20 00:00:00,Dinner,0,RevenueCenter_9
2023-08-20 00:00:00,Dinner,250,RevenueCenter_3
2023-08-20 00:00:00,Dinner,100,RevenueCenter_5
2023-08-20 00:00:00,Dinner,40,RevenueCenter_5
2023-08-20 00:00:00,Dinner,100,RevenueCenter_1
2023-08-20 00:00:00,Dinner,0,RevenueCenter_6
2023-08-20 00:00:00,BreakFast,35,RevenueCenter_9
2023-08-20 00:00:00,Dinner,96,RevenueCenter_3
2023-08-20 00:00:00,Dinner,0,RevenueCenter_2
2023-08-20 00:00:00,Dinner,0,RevenueCenter_1
2023-08-20 00:00:00,Lunch,20,RevenueCenter_6
2023-08-20 00:00:00,Lunch,45,RevenueCenter_6
2023-08-20 00:00:00,Lunch,680,RevenueCenter_5
2023-08-20 00:00:00,Lunch,5,RevenueCenter_5
2023-08-20 00:00:00,Dinner,520,RevenueCenter_5
2023-08-20 00:00:00,BreakFast,0,RevenueCenter_5
2023-08-20 00:00:00,Dinner,215,RevenueCenter_1
2023-08-20 00:00:00,Lunch,0,RevenueCenter_6
2023-08-20 00:00:00,BreakFast,155,RevenueCenter_3
2023-08-20 00:00:00,Lunch,40,RevenueCenter_6
2023-08-20 00:00:00,Lunch,0,RevenueCenter_6
2023-08-20 00:00:00,Dinner,54,RevenueCenter_3
2023-08-20 00:00:00,Dinner,40,RevenueCenter_5
2023-08-20 00:00:00,Lunch,0,RevenueCenter_5
2023-08-20 00:00:00,Dinner,117,RevenueCenter_1
2023-08-20 00:00:00,BreakFast,15511,RevenueCenter_5
2023-08-20 00:00:00,Dinner,5,RevenueCenter_6
2023-08-20 00:00:00,Dinner,105,RevenueCenter_6
2023-08-20 00:00:00,Dinner,4,RevenueCenter_3
2023-08-20 00:00:00,Dinner,296,RevenueCenter_6
2023-08-20 00:00:00,BreakFast,50,RevenueCenter_1
2023-08-20 00:00:00,Dinner,150.5,RevenueCenter_3
2023-08-20 00:00:00,Dinner,0,RevenueCenter_3
2023-08-20 00:00:00,Lunch,90,RevenueCenter_5
2023-08-20 00:00:00,Dinner,140,RevenueCenter_2
2023-08-20 00:00:00,Dinner,20,RevenueCenter_9
2023-08-20 00:00:00,Dinner,136,RevenueCenter_2
2023-08-20 00:00:00,Dinner,18,RevenueCenter_7
2023-08-20 00:00:00,Lunch,0,RevenueCenter_1
2023-08-20 00:00:00,Dinner,28,RevenueCenter_1
2023-08-20 00:00:00,Lunch,0,RevenueCenter_3
2023-08-20 00:00:00,Dinner,215,RevenueCenter_5
2023-08-20 00:00:00,Lunch,376,RevenueCenter_5
2023-08-20 00:00:00,Dinner,200,RevenueCenter_3
2023-08-20 00:00:00,Lunch,225,RevenueCenter_3
2023-08-21 00:00:00,Lunch,0,RevenueCenter_5
2023-08-21 00:00:00,Lunch,25,RevenueCenter_6
2023-08-21 00:00:00,Dinner,75,RevenueCenter_5
2023-08-21 00:00:00,Dinner,0,RevenueCenter_2
2023-08-21 00:00:00,Dinner,140,RevenueCenter_3
2023-08-21 00:00:00,Dinner,90,RevenueCenter_1
2023-08-21 00:00:00,Dinner,40,RevenueCenter_3
2023-08-21 00:00:00,BreakFast,0,RevenueCenter_2
2023-08-21 00:00:00,BreakFast,25,RevenueCenter_7
2023-08-21 00:00:00,Dinner,0,RevenueCenter_1
2023-08-21 00:00:00,BreakFast,20,RevenueCenter_2
2023-08-21 00:00:00,Dinner,300,RevenueCenter_3
2023-08-07 00:00:00,BreakFast,40,RevenueCenter_9
2023-08-07 00:00:00,Lunch,0,RevenueCenter_1
2023-08-07 00:00:00,Lunch,0,RevenueCenter_1
2023-08-07 00:00:00,Dinner,40,RevenueCenter_1
2023-08-07 00:00:00,Lunch,0,RevenueCenter_1
2023-08-07 00:00:00,Dinner,0,RevenueCenter_1
2023-08-07 00:00:00,Dinner,28,RevenueCenter_1
2023-08-07 00:00:00,Dinner,21,RevenueCenter_1
2023-08-07 00:00:00,Dinner,1220,RevenueCenter_1
2023-08-07 00:00:00,Dinner,0,RevenueCenter_1
2023-08-07 00:00:00,Dinner,72,RevenueCenter_1
2023-08-07 00:00:00,Dinner,404,RevenueCenter_1
2023-08-07 00:00:00,Lunch,40,RevenueCenter_1
2023-08-07 00:00:00,Dinner,185,RevenueCenter_1
2023-08-07 00:00:00,Dinner,100,RevenueCenter_1
2023-08-07 00:00:00,Dinner,65,RevenueCenter_1
2023-08-07 00:00:00,Dinner,160,RevenueCenter_1
2023-08-07 00:00:00,Dinner,0,RevenueCenter_1
2023-08-07 00:00:00,Dinner,40,RevenueCenter_1
2023-08-07 00:00:00,Dinner,0,RevenueCenter_1
2023-08-07 00:00:00,Dinner,60,RevenueCenter_1
2023-08-07 00:00:00,Dinner,0,RevenueCenter_1
2023-08-07 00:00:00,Dinner,310,RevenueCenter_1
2023-08-07 00:00:00,Dinner,175,RevenueCenter_1
2023-08-07 00:00:00,Dinner,3,RevenueCenter_1
2023-08-07 00:00:00,Dinner,90,RevenueCenter_1
2023-08-07 00:00:00,Lunch,70,RevenueCenter_9
2023-08-07 00:00:00,BreakFast,155,RevenueCenter_9
2023-08-07 00:00:00,BreakFast,20,RevenueCenter_9
2023-08-07 00:00:00,Dinner,190,RevenueCenter_9
2023-08-07 00:00:00,Dinner,80,RevenueCenter_9
2023-08-07 00:00:00,BreakFast,100,RevenueCenter_1
2023-08-07 00:00:00,Dinner,70,RevenueCenter_9
2023-08-07 00:00:00,BreakFast,50,RevenueCenter_1
2023-08-07 00:00:00,Lunch,0,RevenueCenter_2
2023-08-07 00:00:00,Lunch,353,RevenueCenter_2
2023-08-07 00:00:00,Dinner,0,RevenueCenter_2
2023-08-07 00:00:00,Dinner,30,RevenueCenter_2
2023-08-07 00:00:00,Dinner,25,RevenueCenter_2
2023-08-07 00:00:00,Dinner,0,RevenueCenter_2
2023-08-07 00:00:00,Dinner,45,RevenueCenter_2
2023-08-07 00:00:00,Lunch,0,RevenueCenter_2
2023-08-07 00:00:00,Dinner,190,RevenueCenter_2
2023-08-07 00:00:00,Dinner,95,RevenueCenter_2
2023-08-07 00:00:00,BreakFast,21,RevenueCenter_2
2023-08-07 00:00:00,Lunch,85,RevenueCenter_2
2023-08-07 00:00:00,Lunch,10,RevenueCenter_2
2023-08-07 00:00:00,Lunch,92,RevenueCenter_2
2023-08-07 00:00:00,BreakFast,230,RevenueCenter_2
2023-08-07 00:00:00,BreakFast,70,RevenueCenter_2
2023-08-07 00:00:00,BreakFast,0,RevenueCenter_2
2023-08-07 00:00:00,Lunch,0,RevenueCenter_2
2023-08-07 00:00:00,BreakFast,76,RevenueCenter_2
2023-08-07 00:00:00,BreakFast,30,RevenueCenter_2
2023-08-07 00:00:00,BreakFast,10,RevenueCenter_2
2023-08-07 00:00:00,Dinner,0,RevenueCenter_3
2023-08-07 00:00:00,Dinner,665,RevenueCenter_3
2023-08-07 00:00:00,Dinner,140,RevenueCenter_3
2023-08-07 00:00:00,Dinner,265,RevenueCenter_3
2023-08-07 00:00:00,Dinner,45,RevenueCenter_3
2023-08-07 00:00:00,Dinner,245,RevenueCenter_3
2023-08-07 00:00:00,Dinner,209,RevenueCenter_3
2023-08-07 00:00:00,Dinner,113,RevenueCenter_3
2023-08-07 00:00:00,Dinner,45,RevenueCenter_3
2023-08-07 00:00:00,Dinner,38.5,RevenueCenter_3
2023-08-07 00:00:00,Dinner,154,RevenueCenter_3
2023-08-07 00:00:00,Dinner,25,RevenueCenter_3
2023-08-07 00:00:00,Dinner,0,RevenueCenter_3
2023-08-07 00:00:00,Dinner,3,RevenueCenter_3
2023-08-07 00:00:00,Dinner,30,RevenueCenter_3
2023-08-07 00:00:00,Dinner,496,RevenueCenter_3
2023-08-07 00:00:00,Dinner,275,RevenueCenter_3
2023-08-07 00:00:00,Dinner,245,RevenueCenter_3
2023-08-07 00:00:00,Dinner,70,RevenueCenter_3
2023-08-07 00:00:00,Dinner,70,RevenueCenter_3
2023-08-07 00:00:00,Dinner,43,RevenueCenter_3
2023-08-07 00:00:00,Dinner,160,RevenueCenter_3
2023-08-07 00:00:00,Dinner,0,RevenueCenter_3
2023-08-07 00:00:00,Dinner,180,RevenueCenter_3
2023-08-07 00:00:00,Dinner,54,RevenueCenter_3
2023-08-07 00:00:00,Dinner,27,RevenueCenter_3
2023-08-07 00:00:00,Dinner,247,RevenueCenter_3
2023-08-07 00:00:00,Dinner,27,RevenueCenter_3
2023-08-07 00:00:00,Dinner,65,RevenueCenter_3
2023-08-07 00:00:00,Dinner,268,RevenueCenter_3
2023-08-07 00:00:00,Lunch,0,RevenueCenter_3
2023-08-07 00:00:00,Lunch,35,RevenueCenter_3
2023-08-07 00:00:00,Dinner,28,RevenueCenter_3
2023-08-07 00:00:00,Lunch,30,RevenueCenter_3
2023-08-07 00:00:00,Dinner,25,RevenueCenter_3
2023-08-07 00:00:00,BreakFast,0,RevenueCenter_3
2023-08-07 00:00:00,Lunch,12.5,RevenueCenter_3
2023-08-07 00:00:00,Lunch,147.5,RevenueCenter_3
2023-08-07 00:00:00,Lunch,75,RevenueCenter_3
2023-08-07 00:00:00,Dinner,0,RevenueCenter_3
2023-08-07 00:00:00,BreakFast,0,RevenueCenter_3
2023-08-07 00:00:00,BreakFast,772,RevenueCenter_3
2023-08-07 00:00:00,BreakFast,57.5,RevenueCenter_3
2023-08-07 00:00:00,Lunch,55,RevenueCenter_3
2023-08-07 00:00:00,Lunch,43,RevenueCenter_3
2023-08-07 00:00:00,Lunch,80,RevenueCenter_3
2023-08-07 00:00:00,Lunch,45,RevenueCenter_3
2023-08-07 00:00:00,Lunch,6,RevenueCenter_3
2023-08-07 00:00:00,Lunch,149,RevenueCenter_3
2023-08-07 00:00:00,Dinner,125,RevenueCenter_3
2023-08-07 00:00:00,Dinner,0,RevenueCenter_3
2023-08-07 00:00:00,Dinner,162,RevenueCenter_3
2023-08-07 00:00:00,Dinner,149.5,RevenueCenter_3
2023-08-07 00:00:00,Dinner,319,RevenueCenter_3
2023-08-07 00:00:00,Dinner,48,RevenueCenter_3
2023-08-07 00:00:00,Dinner,192,RevenueCenter_3
2023-08-07 00:00:00,Dinner,868,RevenueCenter_3
2023-08-07 00:00:00,Dinner,385,RevenueCenter_3
2023-08-07 00:00:00,Dinner,64.5,RevenueCenter_3
2023-08-07 00:00:00,Dinner,170,RevenueCenter_3
2023-08-07 00:00:00,Dinner,0,RevenueCenter_3
2023-08-07 00:00:00,Dinner,144,RevenueCenter_3
2023-08-07 00:00:00,Dinner,24,RevenueCenter_3
2023-08-07 00:00:00,Dinner,0,RevenueCenter_4
2023-08-07 00:00:00,Dinner,0,RevenueCenter_4
2023-08-07 00:00:00,Dinner,0,RevenueCenter_4
2023-08-07 00:00:00,Dinner,0,RevenueCenter_4
2023-08-07 00:00:00,BreakFast,0,RevenueCenter_4
2023-08-07 00:00:00,Lunch,0,RevenueCenter_5
2023-08-07 00:00:00,BreakFast,130,RevenueCenter_5
2023-08-07 00:00:00,Lunch,0,RevenueCenter_5
2023-08-07 00:00:00,BreakFast,45,RevenueCenter_5
2023-08-07 00:00:00,Dinner,0,RevenueCenter_5
2023-08-07 00:00:00,Dinner,0,RevenueCenter_5
2023-08-07 00:00:00,Lunch,130,RevenueCenter_5
2023-08-07 00:00:00,Lunch,170,RevenueCenter_5
2023-08-07 00:00:00,Dinner,0,RevenueCenter_5
2023-08-07 00:00:00,Lunch,850,RevenueCenter_5
2023-08-07 00:00:00,Dinner,130,RevenueCenter_5
2023-08-07 00:00:00,Dinner,150,RevenueCenter_5
2023-08-07 00:00:00,Dinner,593,RevenueCenter_5
2023-08-07 00:00:00,Dinner,0,RevenueCenter_5
2023-08-07 00:00:00,Dinner,130,RevenueCenter_5
2023-08-07 00:00:00,Dinner,0,RevenueCenter_5
2023-08-07 00:00:00,Dinner,1200,RevenueCenter_5
2023-08-07 00:00:00,Dinner,75,RevenueCenter_5
2023-08-07 00:00:00,Dinner,150,RevenueCenter_5
2023-08-07 00:00:00,Dinner,40,RevenueCenter_5
2023-08-07 00:00:00,Lunch,101,RevenueCenter_5
2023-08-07 00:00:00,Dinner,75,RevenueCenter_5
2023-08-07 00:00:00,Dinner,75,RevenueCenter_5
2023-08-07 00:00:00,BreakFast,0,RevenueCenter_5
2023-08-07 00:00:00,Lunch,0,RevenueCenter_5
2023-08-07 00:00:00,Lunch,0,RevenueCenter_5
2023-08-07 00:00:00,Lunch,260,RevenueCenter_5
2023-08-07 00:00:00,Lunch,0,RevenueCenter_5
2023-08-07 00:00:00,Lunch,130,RevenueCenter_5
2023-08-07 00:00:00,Lunch,65,RevenueCenter_5
2023-08-07 00:00:00,Lunch,0,RevenueCenter_5
2023-08-07 00:00:00,Lunch,0,RevenueCenter_5
2023-08-07 00:00:00,Lunch,75,RevenueCenter_5
2023-08-07 00:00:00,Lunch,40,RevenueCenter_5
2023-08-07 00:00:00,Lunch,40,RevenueCenter_5
2023-08-07 00:00:00,Lunch,130,RevenueCenter_5
2023-08-07 00:00:00,Lunch,0,RevenueCenter_5
2023-08-07 00:00:00,BreakFast,130,RevenueCenter_5
2023-08-07 00:00:00,Lunch,75,RevenueCenter_5
2023-08-07 00:00:00,BreakFast,0,RevenueCenter_5
2023-08-07 00:00:00,BreakFast,15022,RevenueCenter_5
2023-08-07 00:00:00,BreakFast,10,RevenueCenter_5
2023-08-07 00:00:00,Dinner,10,RevenueCenter_3
2023-08-07 00:00:00,Dinner,40,RevenueCenter_3
2023-08-07 00:00:00,Dinner,0,RevenueCenter_3
2023-08-07 00:00:00,Dinner,40,RevenueCenter_3
2023-08-07 00:00:00,Dinner,2,RevenueCenter_3
2023-08-07 00:00:00,Dinner,40,RevenueCenter_3
2023-08-07 00:00:00,Dinner,40,RevenueCenter_3
2023-08-07 00:00:00,Dinner,40,RevenueCenter_3
2023-08-07 00:00:00,Dinner,30,RevenueCenter_3
2023-08-07 00:00:00,Dinner,40,RevenueCenter_3
2023-08-07 00:00:00,Dinner,35,RevenueCenter_3
2023-08-07 00:00:00,Lunch,0,RevenueCenter_7
2023-08-07 00:00:00,Dinner,9,RevenueCenter_7
2023-08-07 00:00:00,Dinner,10,RevenueCenter_7
2023-08-07 00:00:00,BreakFast,50,RevenueCenter_7
2023-08-07 00:00:00,Dinner,6,RevenueCenter_7
2023-08-07 00:00:00,Lunch,0,RevenueCenter_6
2023-08-07 00:00:00,Dinner,0,RevenueCenter_6
2023-08-07 00:00:00,Lunch,0,RevenueCenter_6
2023-08-07 00:00:00,Dinner,40,RevenueCenter_6
2023-08-07 00:00:00,Lunch,10,RevenueCenter_6
2023-08-07 00:00:00,Lunch,30,RevenueCenter_6
2023-08-07 00:00:00,Lunch,30,RevenueCenter_6
2023-08-07 00:00:00,BreakFast,49,RevenueCenter_6
2023-08-07 00:00:00,Lunch,0,RevenueCenter_6
2023-08-07 00:00:00,Lunch,0,RevenueCenter_6
2023-08-07 00:00:00,Lunch,0,RevenueCenter_6
2023-08-07 00:00:00,Lunch,21,RevenueCenter_6
2023-08-07 00:00:00,Lunch,10,RevenueCenter_6
2023-08-07 00:00:00,Dinner,0,RevenueCenter_6
2023-08-09 00:00:00,BreakFast,2500,RevenueCenter_8
2023-08-09 00:00:00,BreakFast,5950,RevenueCenter_8
2023-08-09 00:00:00,BreakFast,106,RevenueCenter_1
2023-08-09 00:00:00,BreakFast,200,RevenueCenter_1
2023-08-09 00:00:00,BreakFast,140,RevenueCenter_1
2023-08-09 00:00:00,Lunch,0,RevenueCenter_1
2023-08-09 00:00:00,BreakFast,64,RevenueCenter_1
2023-08-09 00:00:00,BreakFast,120,RevenueCenter_1
2023-08-09 00:00:00,Lunch,72,RevenueCenter_1
2023-08-09 00:00:00,Lunch,50,RevenueCenter_1
2023-08-09 00:00:00,BreakFast,140,RevenueCenter_1
2023-08-09 00:00:00,BreakFast,32,RevenueCenter_1
2023-08-09 00:00:00,Lunch,5,RevenueCenter_1
2023-08-09 00:00:00,Lunch,72,RevenueCenter_1
2023-08-09 00:00:00,BreakFast,0,RevenueCenter_1
2023-08-09 00:00:00,Dinner,0,RevenueCenter_1
2023-08-09 00:00:00,BreakFast,200,RevenueCenter_1
2023-08-08 00:00:00,Dinner,0,RevenueCenter_1
2023-08-08 00:00:00,Lunch,320,RevenueCenter_1
2023-08-08 00:00:00,Lunch,150,RevenueCenter_1
2023-08-08 00:00:00,Lunch,85,RevenueCenter_1
2023-08-08 00:00:00,BreakFast,120,RevenueCenter_1
2023-08-08 00:00:00,Lunch,50,RevenueCenter_1
2023-08-08 00:00:00,Lunch,65,RevenueCenter_1
2023-08-08 00:00:00,Lunch,35,RevenueCenter_1
2023-08-08 00:00:00,Dinner,37.5,RevenueCenter_1
2023-08-08 00:00:00,BreakFast,50,RevenueCenter_1
2023-08-08 00:00:00,Dinner,0,RevenueCenter_1
2023-08-08 00:00:00,BreakFast,280,RevenueCenter_1
2023-08-08 00:00:00,Dinner,42,RevenueCenter_1
2023-08-08 00:00:00,Dinner,2,RevenueCenter_1
2023-08-08 00:00:00,Dinner,50,RevenueCenter_1
2023-08-08 00:00:00,Dinner,78,RevenueCenter_1
2023-08-08 00:00:00,Dinner,40,RevenueCenter_1
2023-08-08 00:00:00,Dinner,0,RevenueCenter_1
2023-08-08 00:00:00,Lunch,0,RevenueCenter_1
2023-08-08 00:00:00,Dinner,0,RevenueCenter_1
2023-08-08 00:00:00,Dinner,0,RevenueCenter_1
2023-08-08 00:00:00,Lunch,40,RevenueCenter_1
2023-08-08 00:00:00,Dinner,37,RevenueCenter_1
2023-08-08 00:00:00,Dinner,0,RevenueCenter_1
2023-08-08 00:00:00,Dinner,0,RevenueCenter_1
2023-08-08 00:00:00,Dinner,0,RevenueCenter_1
2023-08-08 00:00:00,Dinner,112,RevenueCenter_1
2023-08-08 00:00:00,Dinner,30,RevenueCenter_1
2023-08-08 00:00:00,Lunch,20,RevenueCenter_9
2023-08-08 00:00:00,Dinner,0,RevenueCenter_9
2023-08-08 00:00:00,Dinner,80,RevenueCenter_9
2023-08-08 00:00:00,Dinner,295,RevenueCenter_9
2023-08-08 00:00:00,Lunch,0,RevenueCenter_1
2023-08-08 00:00:00,BreakFast,32,RevenueCenter_1
2023-08-08 00:00:00,Lunch,35,RevenueCenter_9
2023-08-08 00:00:00,Lunch,55,RevenueCenter_9
2023-08-08 00:00:00,Lunch,20,RevenueCenter_9
2023-08-08 00:00:00,Dinner,0,RevenueCenter_9
2023-08-08 00:00:00,BreakFast,46,RevenueCenter_2
2023-08-08 00:00:00,BreakFast,0,RevenueCenter_2
2023-08-08 00:00:00,BreakFast,69,RevenueCenter_2
2023-08-08 00:00:00,BreakFast,80,RevenueCenter_2
2023-08-08 00:00:00,BreakFast,0,RevenueCenter_2
2023-08-08 00:00:00,BreakFast,0,RevenueCenter_2
2023-08-08 00:00:00,BreakFast,110,RevenueCenter_2
2023-08-08 00:00:00,BreakFast,0,RevenueCenter_2
2023-08-08 00:00:00,BreakFast,0,RevenueCenter_2
2023-08-08 00:00:00,BreakFast,0,RevenueCenter_2
2023-08-08 00:00:00,Lunch,0,RevenueCenter_2
2023-08-08 00:00:00,Lunch,0,RevenueCenter_2
2023-08-08 00:00:00,Lunch,359,RevenueCenter_2
2023-08-08 00:00:00,BreakFast,115,RevenueCenter_2
2023-08-08 00:00:00,BreakFast,95,RevenueCenter_2
2023-08-08 00:00:00,Dinner,110,RevenueCenter_2
2023-08-08 00:00:00,Dinner,0,RevenueCenter_2
2023-08-08 00:00:00,Dinner,0,RevenueCenter_2
2023-08-12 00:00:00,Lunch,228,RevenueCenter_3
2023-08-12 00:00:00,Lunch,150,RevenueCenter_3
2023-08-12 00:00:00,Dinner,425,RevenueCenter_3
2023-08-12 00:00:00,Lunch,140,RevenueCenter_3
2023-08-12 00:00:00,Lunch,0,RevenueCenter_3
2023-08-12 00:00:00,Lunch,48,RevenueCenter_3
2023-08-12 00:00:00,Lunch,5,RevenueCenter_3
2023-08-12 00:00:00,Lunch,2,RevenueCenter_3
2023-08-12 00:00:00,Lunch,30,RevenueCenter_3
2023-08-12 00:00:00,BreakFast,88,RevenueCenter_3
2023-08-12 00:00:00,Lunch,22.5,RevenueCenter_3
2023-08-12 00:00:00,Lunch,15,RevenueCenter_3
2023-08-12 00:00:00,Lunch,30,RevenueCenter_3
2023-08-12 00:00:00,Dinner,43,RevenueCenter_3
2023-08-12 00:00:00,Dinner,158,RevenueCenter_3
2023-08-12 00:00:00,Dinner,479,RevenueCenter_3
2023-08-12 00:00:00,Dinner,103,RevenueCenter_3
2023-08-12 00:00:00,Dinner,135,RevenueCenter_3
2023-08-12 00:00:00,Dinner,120,RevenueCenter_3
2023-08-12 00:00:00,Dinner,70,RevenueCenter_3
2023-08-12 00:00:00,Dinner,322,RevenueCenter_3
2023-08-12 00:00:00,Dinner,60,RevenueCenter_3
2023-08-12 00:00:00,Dinner,86,RevenueCenter_3
2023-08-12 00:00:00,Dinner,220,RevenueCenter_3
2023-08-12 00:00:00,Dinner,180,RevenueCenter_3
2023-08-12 00:00:00,Dinner,398,RevenueCenter_3
2023-08-12 00:00:00,Dinner,0,RevenueCenter_3
2023-08-12 00:00:00,Dinner,384,RevenueCenter_3
2023-08-12 00:00:00,Dinner,0,RevenueCenter_3
2023-08-12 00:00:00,Dinner,132,RevenueCenter_3
2023-08-12 00:00:00,Dinner,95,RevenueCenter_3
2023-08-12 00:00:00,Dinner,170,RevenueCenter_3
2023-08-12 00:00:00,Dinner,228,RevenueCenter_3
2023-08-12 00:00:00,Lunch,0,RevenueCenter_4
2023-08-12 00:00:00,Lunch,34.2,RevenueCenter_5
2023-08-12 00:00:00,Lunch,85,RevenueCenter_5
2023-08-12 00:00:00,Lunch,75,RevenueCenter_5
2023-08-12 00:00:00,Lunch,170,RevenueCenter_5
2023-08-12 00:00:00,Lunch,255,RevenueCenter_5
2023-08-12 00:00:00,Lunch,85,RevenueCenter_5
2023-08-12 00:00:00,Lunch,170,RevenueCenter_5
2023-08-12 00:00:00,Lunch,170,RevenueCenter_5
2023-08-12 00:00:00,Lunch,170,RevenueCenter_5
2023-08-12 00:00:00,Lunch,255,RevenueCenter_5
2023-08-12 00:00:00,Lunch,0,RevenueCenter_5
2023-08-12 00:00:00,Lunch,170,RevenueCenter_5
2023-08-12 00:00:00,Lunch,85,RevenueCenter_5
2023-08-12 00:00:00,Lunch,300,RevenueCenter_5
2023-08-12 00:00:00,Lunch,64.6,RevenueCenter_5
2023-08-12 00:00:00,Lunch,0,RevenueCenter_5
2023-08-12 00:00:00,Lunch,0,RevenueCenter_5
2023-08-12 00:00:00,Lunch,340,RevenueCenter_5
2023-08-12 00:00:00,Lunch,0,RevenueCenter_5
2023-08-12 00:00:00,Lunch,170,RevenueCenter_5
2023-08-12 00:00:00,Lunch,260,RevenueCenter_5
2023-08-12 00:00:00,Lunch,15,RevenueCenter_5
2023-08-12 00:00:00,Lunch,340,RevenueCenter_5
2023-08-12 00:00:00,Lunch,0,RevenueCenter_5
2023-08-12 00:00:00,Lunch,64.6,RevenueCenter_5
2023-08-12 00:00:00,Lunch,34.2,RevenueCenter_5
2023-08-12 00:00:00,Lunch,64.6,RevenueCenter_5
2023-08-12 00:00:00,Lunch,0,RevenueCenter_5
2023-08-12 00:00:00,Lunch,605,RevenueCenter_5
2023-08-12 00:00:00,Lunch,340,RevenueCenter_5
2023-08-12 00:00:00,Lunch,555,RevenueCenter_5
2023-08-12 00:00:00,Lunch,0,RevenueCenter_5
2023-08-12 00:00:00,Lunch,255,RevenueCenter_5
2023-08-12 00:00:00,Lunch,0,RevenueCenter_5
2023-08-12 00:00:00,Lunch,75,RevenueCenter_5
2023-08-12 00:00:00,Lunch,255,RevenueCenter_5
2023-08-12 00:00:00,Lunch,515,RevenueCenter_5
2023-08-12 00:00:00,Lunch,815,RevenueCenter_5
2023-08-12 00:00:00,Lunch,0,RevenueCenter_5
2023-08-12 00:00:00,Lunch,0,RevenueCenter_5
2023-08-12 00:00:00,Lunch,0,RevenueCenter_5
2023-08-12 00:00:00,Lunch,510,RevenueCenter_5
2023-08-12 00:00:00,Lunch,0,RevenueCenter_5
2023-08-12 00:00:00,Lunch,239.25,RevenueCenter_5
2023-08-12 00:00:00,Lunch,64.6,RevenueCenter_5
2023-08-12 00:00:00,BreakFast,0,RevenueCenter_5
2023-08-12 00:00:00,Lunch,64.6,RevenueCenter_5
2023-08-12 00:00:00,Lunch,0,RevenueCenter_5
2023-08-12 00:00:00,Lunch,0,RevenueCenter_5
2023-08-12 00:00:00,Dinner,0,RevenueCenter_5
2023-08-12 00:00:00,Dinner,0,RevenueCenter_5
2023-08-12 00:00:00,Dinner,75,RevenueCenter_5
2023-08-12 00:00:00,Dinner,75,RevenueCenter_5
2023-08-12 00:00:00,Dinner,40,RevenueCenter_5
2023-08-12 00:00:00,Dinner,75,RevenueCenter_5
2023-08-12 00:00:00,Dinner,75,RevenueCenter_5
2023-08-12 00:00:00,Dinner,75,RevenueCenter_5
2023-08-12 00:00:00,Dinner,75,RevenueCenter_5
2023-08-12 00:00:00,Dinner,40,RevenueCenter_5
2023-08-12 00:00:00,Dinner,0,RevenueCenter_5
2023-08-12 00:00:00,Dinner,40,RevenueCenter_5
2023-08-12 00:00:00,Dinner,40,RevenueCenter_5
2023-08-12 00:00:00,Dinner,0,RevenueCenter_5
2023-08-12 00:00:00,Dinner,130,RevenueCenter_5
2023-08-12 00:00:00,Dinner,150,RevenueCenter_5
2023-08-12 00:00:00,Dinner,390,RevenueCenter_5
2023-08-12 00:00:00,Dinner,40,RevenueCenter_5
2023-08-12 00:00:00,Dinner,260,RevenueCenter_5
2023-08-12 00:00:00,Dinner,40,RevenueCenter_5
2023-08-12 00:00:00,Dinner,130,RevenueCenter_5
2023-08-12 00:00:00,BreakFast,0,RevenueCenter_5
2023-08-12 00:00:00,BreakFast,13764,RevenueCenter_5
